Q723638,Александр Яковлевич Хинчин
Q982580,"Новиков, Пётр Сергеевич"
Q40418,"Френкель, Эдвард"
Q23371742,"Гончаров, Сергей Савостьянович"
Q23048268,"Манаков, Сергей Валентинович"
Q4397179,"Романов, Николай Павлович"
Q4275346,"Макаров, Валерий Леонидович"
Q19502428,"Акилов, Глеб Павлович"
Q19513859,Виктор Петрович Хавин
Q102116312,Michael Zakharovich Solomyak
Q102123337,Gennady Shlemovich Rubinshtein
Q102284180,Vladimir Aleksandrovich Bulavsky
Q102291096,Tamara Nikiforovna Smirnova
Q102293547,Lyudmila Trofimovna Petrova
Q102310375,Iosif Vladimirovich Romanovskii
Q102312286,Valerii Leonidovich Makarov
Q102375489,Игорь Карлович Даугавет
Q102375494,Валентин Петрович Ильин
Q102375656,Изабелла Юрьевна Харрик
Q333975,Сергей Петрович Новиков
Q376679,"Болтянский, Владимир Григорьевич"
Q383045,Владимир Рохлин
Q450864,"Постников, Михаил Михайлович"
Q451733,"Вейсфейлер, Борис"
Q472092,"Болибрух, Андрей Андреевич"
Q935280,"Гамкрелидзе, Реваз Валерианович"
Q959719,Родион Осиевич Кузьмин
Q1232736,"Аносов, Дмитрий Викторович"
Q1385427,"Кац, Виктор"
Q1711717,"Зеликин, Михаил Ильич"
Q4255392,"Лахути, Делир Гасемович"
Q4298549,"Мищенко, Евгений Фролович"
Q107441,Леонид Канторович
Q323337,Сергей Львович Соболев
Q324680,"Михлин, Соломон Григорьевич"
Q2065003,Павел Петрович Коровкин
Q4142646,"Голузин, Геннадий Михайлович"
Q4247528,"Купрадзе, Виктор Дмитриевич"
Q4519313,"Шагинян, Арташес Липаритович"
Q4537140,"Якубович, Владимир"
Q15066459,"Еругин, Николай Павлович"
Q28842694,"Лаппо-Данилевский, Иван Александрович"
Q21055959,"Пикар, Софи"
Q689611,"Герман, Якоб"
Q381315,Юрий Леонидович Ершов
Q1453353,"Воронин, Сергей Михайлович"
Q102273393,Лариса Львовна Максимова
Q275659,Эдисон Васильевич Денисов
Q15077651,"Панин, Иван Александрович"
Q92966,"Левин, Леонид Анатольевич"
Q381357,Роланд Львович Добрушин
Q419464,"Яглом, Акива Моисеевич"
Q487735,"Витушкин, Анатолий Георгиевич"
Q487778,Анатолий Иванович Мальцев
Q893804,"Гнеденко, Борис Владимирович"
Q950897,"Синай, Яков Григорьевич"
Q951222,Альберт Николаевич Ширяев
Q951438,"Фомин, Сергей Васильевич"
Q1100660,"Офман, Юрий Петрович"
Q1418239,Владимир Михайлович Тихомиров
Q2156320,"Минлос, Роберт Адольфович"
Q2585814,Григорий Исаакович Баренблатт
Q3294206,"Пинскер, Марк"
Q4061637,"Алексеев, Владимир Михайлович"
Q4079811,"Бахвалов, Николай Сергеевич"
Q4094322,"Боровков, Александр Алексеевич"
Q4098929,"Булинский, Александр Вадимович"
Q4138947,"Гирсанов, Игорь Владимирович"
Q4162758,"Дмитриев, Николай Александрович"
Q4196998,"Ивашев-Мусатов, Олег Сергеевич"
Q4226696,Валерий Васильевич Козлов
Q4297870,"Михалевич, Владимир Сергеевич"
Q4411949,"Севастьянов, Борис Александрович"
Q16062135,Сергей Николаевич Артёмов
Q16271833,"Абрамов, Александр Александрович"
Q18518712,"Большев, Логин Николаевич"
Q23645153,"Золотарёв, Владимир Михайлович"
Q54197340,"Верченко, Иван Яковлевич"
Q924443,Эрнст Леонард Линделёф
Q3710025,"Моисеев, Никита Николаевич"
Q5396005,"Когбетлянц, Ерванд Геворгович"
Q1458824,"Варченко, Александр Николаевич"
Q4089273,"Богданов, Рифкат Ибрагимович"
Q4152755,"Гусейн-Заде, Сабир Меджидович"
Q4250272,"Кушниренко, Анатолий Георгиевич"
Q4318207,"Нехорошев, Николай Николаевич"
Q4498609,Аскольд Георгиевич Хованский
Q7925942,"Горюнов, Виктор Владимирович"
Q14475936,"Закалюкин, Владимир Михайлович"
Q15455484,"Хесин, Борис Аронович"
Q19876444,Борис Шапиро
Q50380534,Сергей Константинович Ландо
Q60826728,Сергей Александрович Баранников
Q4256809,"Левченков, Вячеслав Степанович"
Q65966713,Алексей Августинович Тужилин
Q102233742,Алексей В. Болсинов
Q102233741,Владимир С. Матвеев
Q102399478,Василий Олегович Мантуров
Q102405913,Валерий Владимирович Трофимов
Q102405998,Андрей Иванович Плужников
Q102405996,Александр Владимирович Беляев
Q102406002,Андрей Владимирович Браилов
Q102406003,Алексей Владиславович Тырин
Q102406007,Александр Олегович Иванов
Q102406011,Лада Станиславовна Полякова
Q102406008,Ирина Сергеевна Новикова
Q102406009,Андрей Александрович Ошимков
Q102406015,Сергей Семёнович Анисов
Q102406012,Инга Вячеславовна Плицина
Q102406013,Елена Николаевна Селиванова
Q102406018,Алексей Александрович Борисенко
Q102406019,Вячеслав Владимирович Калашников
Q102406016,Елена Валерьевна Аношкина
Q102406017,Ольга Евгеньевна Орел
Q102406022,Юрий Андреевич Браилов
Q102406026,Павел Валерьевич Морозов
Q102406027,Андрей Юрьевич Москвин
Q102406024,Наталья Валентиновна Коровина
Q102406028,Александр Сергеевич Воронцов
Q4066092,"Андрунакиевич, Владимир Александрович"
Q102118832,Сергей Антонович Чунихин
Q102272734,Леопольд Яковлевич Окунев
Q102278319,Александр Антипович Кулаков
Q102305787,Алексей Петрович Дицман
Q102306669,Владимир Константинович Туркин
Q1799644,"Кузнецов, Александр Геннадьевич"
Q16432985,Аскар Серкулович Джумадильдаев
Q4316420,"Неймарк, Юрий Исаакович"
Q268869,"Вороной, Георгий Феодосьевич"
Q372097,Яков Давидович Тамаркин
Q450840,"Успенский, Яков Викторович"
Q929950,"Каган, Вениамин Фёдорович"
Q2603369,"Гюнтер, Николай Максимович"
Q4302568,"Мордухай-Болтовской, Дмитрий Дмитриевич"
Q950211,"Крейн, Марк Григорьевич"
Q1985571,"Мейман, Наум Натанович"
Q2371787,"Каток, Светлана Борисовна"
Q4133374,"Гантмахер, Феликс Рувимович"
Q1554689,"Левин, Виктор Иосифович"
Q180217,Стефан Банах
Q18166598,Хайрулла Хабибуллович Муртазин
Q7453551,Sergei Gukov
Q931398,"Граве, Дмитрий Александрович"
Q2036824,Иван Мещерский
Q4104490,"Васильев, Александр Васильевич"
Q4374163,"Поссе, Константин Александрович"
Q1396841,Илья Векуа
Q246497,Мстислав Всеволодович Келдыш
Q2623089,"Маркушевич, Алексей Иванович"
Q3653092,"Бицадзе, Андрей Васильевич"
Q4123491,Лев Израилевич Волковысский
Q4244599,"Кудрявцев, Лев Дмитриевич"
Q4445150,"Суворов, Георгий Дмитриевич"
Q4455391,"Тер-Крикоров, Александр Мартынович"
Q4519091,Борис Владимирович Шабат
Q553209,"Кострикин, Алексей Иванович"
Q2166348,"Тюрин, Андрей Николаевич"
Q2368424,"Аракелов, Сурен Юрьевич"
Q2378087,"Мойшезон, Борис Гершевич"
Q2378112,"Голод, Евгений Соломонович"
Q7924430,Вячеслав Никулин
Q501904,"Шидловский, Андрей Борисович"
Q161846,Казимир Куратовский
Q2471305,"Мергелян, Сергей Никитович"
Q2898146,Борис Семенович Цирельсон
Q4081864,"Белецкий, Владимир Васильевич"
Q4182735,"Забродин, Алексей Валериевич"
Q4340519,"Охоцимский, Дмитрий Евгеньевич"
Q4531891,"Энеев, Тимур Магометович"
Q6959579,"Бакиров, Наиль Кутлужанович"
Q12838321,Джалал Эйваз оглы Аллахвердиев
Q15841536,"Федоренко, Радий Петрович"
Q23645127,"Арак, Тайво Викторович"
Q23652673,"Зайцев, Андрей Юрьевич"
Q102219253,Яков Юрьевич Никитин
Q2599504,Софья Александровна Яновская
Q176176,"Андронов, Александр Александрович"
Q2641678,"Витт, Александр Адольфович"
Q63981572,Виктор Клепцын
Q16514923,"Гулин, Алексей Владимирович"
Q28354928,"Попов, Юрий Петрович"
Q559188,Владимир Андреевич Стеклов
Q3341599,"Салтыков, Николай Николаевич"
Q92968,"Адельсон-Вельский, Георгий Максимович"
Q370530,Иосиф Наумович Бернштейн
Q893715,"Фейгин, Борис Львович"
Q1509195,"Шилов, Георгий Евгеньевич"
Q4261345,"Лидский, Виктор Борисович"
Q4393678,"Ретах, Владимир Соломонович"
Q6656247,"Шрейдер, Юлий Анатольевич"
Q6832360,"Цетлин, Михаил Львович"
Q18330799,"Шноль, Эммануил Эльевич"
Q28355080,"Хургин, Яков Исаевич"
Q28595284,"Гвишиани, Алексей Джерменович"
Q4261209,"Лигин, Валериан Николаевич"
Q4523291,Виктор Шестаков
Q4225426,"Коваленко, Игорь Николаевич"
Q4233854,"Королюк, Владимир Семёнович"
Q4336591,"Орлов, Александр Иванович"
Q4339498,"Отелбаев, Мухтарбай Отелбаевич"
Q4536332,"Ядренко, Михаил Иосифович"
Q450269,Ольга Александровна Ладыженская
Q1289022,"Иванов, Валентин Константинович"
Q1930306,"Лаврентьев, Михаил Михайлович"
Q4156822,"Дезин, Алексей Алексеевич"
Q4171504,"Дьяконов, Евгений Георгиевич"
Q7920811,Вера Николаевна Масленникова
Q12106548,"Зеленяк, Тадей Иванович"
Q15065651,"Гудиев, Амурхан Хаджиумарович"
Q66011519,Владимир Иосифович Кондрашов
Q102286510,Сергей Пришепёнок
Q102350909,Валерий Дмитриевич Чарушников
Q102365158,Юрий Ильич Гильдерман
Q102365159,Игорь Григорьевич Глобенко
Q372026,Андрей Николаевич Тихонов
Q451319,Лев Семёнович Понтрягин
Q620823,"Есенин-Вольпин, Александр Сергеевич"
Q1713916,Юрий Смирнов
Q1990696,"Шанин, Николай Александрович"
Q2570080,"Немыцкий, Виктор Владимирович"
Q3709978,"Ефремович, Вадим Арсеньевич"
Q4402170,"Рышков, Сергей Сергеевич"
Q4428488,"Солтан, Пётр Семёнович"
Q4482080,"Федорчук, Виталий Витальевич"
Q4527913,Михаил Романович Шура-Бура
Q4718250,"Архангельский, Александр Владимирович"
Q15069401,"Тумаркин, Лев Абрамович"
Q18599348,"Пархоменко, Алексей Серапионович"
Q23816386,"Веденисов, Николай Борисович"
Q3790644,"Шапошникова, Татьяна Олеговна"
Q117346,Григорий Яковлевич Перельман
Q710985,"Бураго, Юрий Дмитриевич"
Q1384951,"Залгаллер, Виктор Абрамович"
Q4362913,"Пименов, Револьт Иванович"
Q4394099,"Решетняк, Юрий Григорьевич"
Q451163,"Богомолов, Фёдор"
Q893614,"Дубровин, Борис Анатольевич"
Q1656756,"Кричевер, Игорь Моисеевич"
Q4105771,"Веденяпин, Виктор Валентинович"
Q4193985,"Зорич, Владимир Антонович"
Q4449881,"Тайманов, Искандер Асанович"
Q15453860,"Зорич, Антон Владимирович"
Q15811644,Gennadi Georgijewitsch Kasparow
Q573921,"Гохберг, Израиль Цудикович"
Q1175698,"Мильман, Давид Пинхусович"
Q4057382,"Адамян, Вадим Мовсесович"
Q4202950,"Иохвидов, Иосиф Семёнович"
Q12082104,"Березанский, Юрий Макарович"
Q325705,"Маргулис, Григорий"
Q487495,"Каток, Анатолий Борисович"
Q3701311,"Бунимович, Леонид Абрамович"
Q4403509,"Сабитов, Иджад Хакович"
Q4945319,Борис Моисеевич Шайн
Q315425,Андрей Юрьевич Окуньков
Q950880,"Вагнер, Виктор Владимирович"
Q1565305,"Яглом, Исаак Моисеевич"
Q2097758,"Рашевский, Пётр Константинович"
Q21074664,"Волович, Игорь Васильевич"
Q2074389,Сергей Иванович Адян
Q3710067,"Стечкин, Сергей Борисович"
Q4097133,"Брудно, Александр Львович"
Q4330848,"Овсянников, Лев Васильевич"
Q16273559,"Бейер, Евгений Ильич фон"
Q20021035,Иван Дмитриевич Соколов
Q102751188,Вадим Брониславович Либрович
Q102171397,Alexander Stolin
Q102344374,Александр Уснич
Q102366654,Дмитрий А. Панов
Q302434,"Самарский, Александр Андреевич"
Q3710041,"Говорун, Николай Николаевич"
Q4199550,Владимир Александрович Ильин
Q4410618,"Свешников, Алексей Георгиевич"
Q4805878,Ашраф Искендер оглы Гусейнов
Q25396281,"Денисов, Александр Михайлович"
Q53923719,Андрей Серджевич Крылов
Q3710038,"Вербицкий, Михаил Сергеевич"
Q15148535,"Фоминых, Юрий Федорович"
Q15455591,"Песин, Яков Борисович"
Q15455589,"Брин, Михаил Израилевич"
Q321515,"Гливенко, Валерий Иванович"
Q385207,"Шнирельман, Лев Генрихович"
Q451716,Павел Самуилович Урысон
Q1273671,"Суслин, Михаил Яковлевич"
Q1386199,"Люстерник, Лазарь Аронович"
Q1771504,Людмила Всеволодовна Келдыш
Q4493951,"Фёдоров, Владимир Семёнович"
Q32399,"Бари, Нина Карловна"
Q4156812,"Деза, Мишель Мари"
Q4467645,"Тюрин, Юрий Николаевич"
Q7940604,"Петришин, Вальтер Володимир"
Q4521673,"Шварцбурд, Семён Исаакович"
Q102276938,Марина Владимировна Семёнова
Q102315538,Вадим Г. Пузаренко
Q102331683,Алексей И. Стукачёв
Q102473319,Роман Шалвович Оманадзе
Q353451,Михаил Леонидович Громов
Q451652,"Вершик, Анатолий Моисеевич"
Q1399503,"Элиашберг, Яков Матвеевич"
Q2019237,"Виро, Олег Янович"
Q15071471,"Мазалов, Владимир Викторович"
Q15433102,Viatcheslav Kharlamov
Q20670431,Николай Иванов
Q21153874,"Рабинович, Матвей Самсонович"
Q21531568,"Калошин, Вадим Юрьевич"
Q92998,"Ландис, Евгений Михайлович"
Q93031,Виктор Михайлович Глушков
Q381317,Наум Яковлевич Виленкин
Q457680,Ольга Олейник
Q4070126,"Артамонов, Вячеслав Александрович"
Q4524490,"Ширшов, Анатолий Илларионович"
Q12105127,"Завало, Сергей Трофимович"
Q12742990,"Белоусов, Валентин Данилович"
Q4233885,"Королёв, Лев Николаевич"
Q15995408,"Попов, Владимир Леонидович"
Q1030228,Людвиг Дмитриевич Фаддеев
Q1341219,"Уральцева, Нина"
Q15455686,"Буслаев, Владимир Савельевич"
Q23197269,"Солонников, Всеволод Алексеевич"
Q7453973,"Фомин, Сергей Владимирович"
Q15401870,"Бураго, Дмитрий Юрьевич"
Q20054230,Николай Мнёв
Q21007429,Анна Геннадьевна Эршлер
Q926756,"Владимиров, Василий Сергеевич"
Q1322048,Илья Аронович Рипс
Q2031915,"Митропольский, Юрий Алексеевич"
Q4139049,"Гихман, Иосиф Ильич"
Q4240018,Селим Григорьевич Крейн
Q4166843,Анатолий Дородницын
Q4235704,Анатолий Костюченко
Q6849714,"Шубин, Михаил Александрович"
Q16514998,"Фурсиков, Андрей Владимирович"
Q201472,"Вентцель, Елена Сергеевна"
Q4199539,"Ильин, Арлен Михайлович"
Q4242061,"Кружков, Станислав Николаевич"
Q7502335,"Каменомостская, Сусанна Львовна"
Q23011492,"Михайлов, Валентин Петрович"
Q23655951,"Егоров, Юрий Владимирович"
Q4137488,"Геронимус, Яков Лазаревич"
Q206012,Пафнутий Львович Чебышёв
Q2079434,"Цингер, Василий Яковлевич"
Q4153600,"Давидов, Август Юльевич"
Q4176863,"Ершов, Александр Степанович"
Q4424004,"Слудский, Фёдор Алексеевич"
Q4428712,"Сомов, Осип Иванович"
Q12147048,"Рахманинов, Иван Иванович"
Q2336653,"Немировский, Стефан Юрьевич"
Q4517362,"Чубариков, Владимир Николаевич"
Q7926225,Виктор Яковлевич Пан
Q15074987,Михаил Абрамович Тайцлин
Q17318952,Дмитрий Матвеевич Смирнов
Q23652715,Геннадий Иванович Архипов
Q29359175,Лариса Львовна Максимова
Q102345545,Игорь Андреевич Лавров
Q102173404,Serge A. Yagunov
Q102205561,Alexander Scorichenko
Q102233898,Олег Пушин
Q102274053,Sergey Slavnov
Q102314324,Вячеслав Копейко
Q102314325,Марат Туленбаев
Q102345910,Б. Зайналов
Q102345911,Юрий Нестеренко
Q102345909,М. Шиевский
Q102345913,А. Жуфряков
Q644051,"Нестеренко, Юрий Валентинович"
Q1961494,"Ершов, Андрей Петрович"
Q3710046,"Лупанов, Олег Борисович"
Q4181785,"Журавлёв, Юрий Иванович"
Q16628503,"Бусленко, Николай Пантелеймонович"
Q381592,Владимир Евгеньевич Захаров
Q552691,Алексей Николаевич Крылов
Q2046788,"Колосов, Гурий Васильевич"
Q16720134,"Шестопал, Анатолий Фёдорович"
Q211642,Ларс Альфорс
Q4464981,"Тузиков, Александр Васильевич"
Q24025536,"Хруслов, Евгений Яковлевич"
Q93019,"Разборов, Александр Александрович"
Q15782311,Алексей Игоревич Бондал
Q102266950,Александр Васильевич Шаповалов
Q158465,Анатолий Тимофеевич Фоменко
Q893601,"Розенфельд, Борис Абрамович"
Q4538037,"Яненко, Николай Николаевич"
Q23055399,Андрей Борисович Богатырёв
Q115650,Владимир Иванович Смирнов
Q72979,"Андерсон, Оскар Николаевич"
Q2996992,Николай Алексеевич Умов
Q1657682,Игорь Адо
Q18698402,Александр Яковлевич Повзнер
Q28359975,"Конторович, Пётр Григорьевич"
Q4242237,"Крупник, Наум Яковлевич"
Q4282268,"Маркус, Александр Семёнович"
Q4334481,"Ольшевский, Вадим Рудольфович"
Q4428483,"Солтан, Валерий Петрович"
Q4482513,"Фельдман, Израиль Аронович"
Q16670890,"Лерер, Леонид Ефимович"
Q4176466,"Ермаков, Сергей Михайлович"
Q3710704,"Кушнер, Борис Абрамович"
Q4255382,Леонид Кузьмич Лахтин
Q4316594,Павел Алексеевич Некрасов
Q16942884,"Драгалин, Альберт"
Q3710555,Вадим Валентинович Зудилин
Q951276,Натан Джекобсон
Q4085030,"Бермант, Анисим"
Q4524893,"Шкадов, Виктор Яковлевич"
Q102356696,"Пасконов, Вилен Михайлович"
Q4233543,"Коробов, Николай Михайлович"
Q4259002,"Леонтьев, Алексей Фёдорович"
Q4427991,Александр Дмитриевич Соловьёв
Q14946428,"Постников, Алексей Георгиевич"
Q16939794,"Евграфов, Марат"
Q89423552,"Платонов, Михаил Леонидович"
Q450643,Эрнест Борисович Винберг
Q7518846,"Гиндикин, Семён Григорьевич"
Q4719673,Александр Молев
Q4721259,"Бородин, Алексей Михайлович"
Q18786027,"Гельфанд, Сергей Израилевич"
Q102174129,Aleksandrs Mihailovs
Q102197637,I. Ya. Vakhutinski
Q102197642,A. A. Zaitsev
Q102197643,G. I. Ol'shanskii
Q102197640,S. V. Ovchinnikov
Q102197641,I. K. Busyatskaya
Q102197646,N. N. Shapovalov
Q102197647,R. R. Suncheleev
Q102197644,A. L. Rozenberg
Q102197645,A. I. Fomin
Q102197651,Igor Alexeevich Kostrikin
Q102197648,I. M. Shchepochkina
Q102197654,Aleksandr Nikolaevich Sergeev
Q102197655,Elena I. Korkina
Q102197653,S. E. Belkin
Q102197658,Sergei Mikhailovich Khoroshkin
Q102197659,V. Shiheeva
Q102197656,I. M. Agranovich
Q102197657,Yu Barabasheva
Q102197662,S. Eliseev
Q102197663,U. Bekbaev
Q102197660,P. Grozman
Q102197666,V. Shander
Q102197664,Alexander Gnedin
Q102197665,Yurii A. Neretin
Q102197670,A. V. Karabegov
Q102197671,V. V. Shtepin
Q102197669,A. A. Mikhailov
Q102197674,L. M. Tsalenko
Q102197672,Maria I. Golenishcheva-Kutuzova
Q102197678,A. G. Mikerin
Q102197679,Maxim Nazarov
Q102197676,O. D. Ovsienko
Q102197677,F. G. Malikov
Q102197682,D. V. Yuriev
Q102197683,Yu A. Fedyk
Q102197680,Grigori Olshanski
Q102197681,A. I. Odesskii
Q102197686,Vladimir Dergachev
Q102197684,A. V. Kononenko
Q102197685,G. Prosvetov
Q102233701,Natalia A. Rojkovskaia
Q102266952,Г. Ю. Шмелёв
Q339333,"Долгачёв, Игорь Владимирович"
Q2542094,Walentin Stepanowitsch Kulikow
Q2570046,Виктор Степанович Куликов
Q2643985,"Паршин, Алексей Николаевич"
Q2697996,"Тюрина, Галина Николаевна"
Q23048566,"Абрашкин, Виктор Александрович"
Q65196,Юрий Иванович Манин
Q716017,"Гельфонд, Александр Осипович"
Q19665878,Александр Адольфович Бухштаб
Q21644165,"Райков, Дмитрий Абрамович"
Q363560,"Юшкевич, Адольф Павлович"
Q374024,Николай Николаевич Лузин
Q731283,"Голубев, Владимир Васильевич"
Q1384966,Иван Георгиевич Петровский
Q2587134,Вячеслав Степанов
Q4101531,"Бюшгенс, Сергей Сергеевич"
Q4438818,"Сретенский, Леонид Николаевич"
Q14475927,Сергей Фиников
Q20739510,Леонид Ефимович Посицельский
Q710920,Игорь Ростиславович Шафаревич
Q1232555,"Фаддеев, Дмитрий Константинович"
Q19948561,"Тартаковский, Владимир Абрамович"
Q28086612,"Жиков, Василий Васильевич"
Q2644032,Алексей Васильевич Шубников
Q23087474,"Степин, Анатолий Михайлович"
Q579810,"Норден, Александр Петрович"
Q18600794,"Пикус, Давид Львович"
Q24924630,"Лопшиц, Абрам Миронович"
Q167997,Отто Юльевич Шмидт
Q570859,"Чеботарёв, Николай Григорьевич"
Q1385805,Наум Ахиезер
Q1386138,"Кравчук, Михаил Филиппович"
Q6374090,"Дьяченко, Вадим Евгеньевич"
Q8061650,Юрий Дмитриевич Соколов
Q195922,"Наймарк, Марк Аронович"
Q2511067,"Красносельский, Марк Александрович"
Q2586584,"Шмульян, Витольд Львович"
Q7938582,Владимир Потапов
Q15953481,"Глазман, Израиль Маркович"
Q65031716,"Губреев, Геннадий Михайлович"
Q951370,"Погорелов, Алексей Васильевич"
Q4185893,"Заморзаев-Орлеанский, Александр Михайлович"
Q4235292,"Костелянец, Пётр Оскарович"
Q450297,"Ратнер, Марина Евсеевна"
Q1819412,"Полтерович, Леонид Викторович"
Q2371791,Светлана Яковлевна Житомирская
Q15455576,Pavel Bleher
