http://www.wikidata.org/entity/Q7604,1
http://www.wikidata.org/entity/Q20430,1
http://www.wikidata.org/entity/Q32399,1
http://www.wikidata.org/entity/Q34458,1
http://www.wikidata.org/entity/Q40418,0
http://www.wikidata.org/entity/Q41239,0
http://www.wikidata.org/entity/Q43323,1
http://www.wikidata.org/entity/Q45113,0
http://www.wikidata.org/entity/Q45305,0
http://www.wikidata.org/entity/Q58720,0
http://www.wikidata.org/entity/Q61224,0
http://www.wikidata.org/entity/Q64975,0
http://www.wikidata.org/entity/Q65196,1
http://www.wikidata.org/entity/Q68525,0
http://www.wikidata.org/entity/Q68527,0
http://www.wikidata.org/entity/Q70818,0
http://www.wikidata.org/entity/Q71855,0
http://www.wikidata.org/entity/Q72979,1
http://www.wikidata.org/entity/Q73461,1
http://www.wikidata.org/entity/Q78421,0
http://www.wikidata.org/entity/Q85404,2
http://www.wikidata.org/entity/Q89442,0
http://www.wikidata.org/entity/Q91570,0
http://www.wikidata.org/entity/Q92600,0
http://www.wikidata.org/entity/Q92966,1
http://www.wikidata.org/entity/Q92968,0
http://www.wikidata.org/entity/Q92998,1
http://www.wikidata.org/entity/Q93019,0
http://www.wikidata.org/entity/Q93031,1
http://www.wikidata.org/entity/Q104451,0
http://www.wikidata.org/entity/Q107441,2
http://www.wikidata.org/entity/Q115650,2
http://www.wikidata.org/entity/Q115664,0
http://www.wikidata.org/entity/Q117346,0
http://www.wikidata.org/entity/Q124001,0
http://www.wikidata.org/entity/Q129199,1
http://www.wikidata.org/entity/Q133267,1
http://www.wikidata.org/entity/Q153224,1
http://www.wikidata.org/entity/Q157642,1
http://www.wikidata.org/entity/Q158465,1
http://www.wikidata.org/entity/Q161846,0
http://www.wikidata.org/entity/Q162824,1
http://www.wikidata.org/entity/Q167958,0
http://www.wikidata.org/entity/Q167997,1
http://www.wikidata.org/entity/Q176176,1
http://www.wikidata.org/entity/Q176659,0
http://www.wikidata.org/entity/Q181710,0
http://www.wikidata.org/entity/Q183279,1
http://www.wikidata.org/entity/Q184535,1
http://www.wikidata.org/entity/Q189172,2
http://www.wikidata.org/entity/Q195922,1
http://www.wikidata.org/entity/Q201472,1
http://www.wikidata.org/entity/Q205981,1
http://www.wikidata.org/entity/Q206012,0
http://www.wikidata.org/entity/Q207534,0
http://www.wikidata.org/entity/Q211642,0
http://www.wikidata.org/entity/Q224551,1
http://www.wikidata.org/entity/Q246497,1
http://www.wikidata.org/entity/Q246773,1
http://www.wikidata.org/entity/Q256481,1
http://www.wikidata.org/entity/Q268869,1
http://www.wikidata.org/entity/Q271956,0
http://www.wikidata.org/entity/Q275659,0
http://www.wikidata.org/entity/Q302434,1
http://www.wikidata.org/entity/Q310788,2
http://www.wikidata.org/entity/Q311019,1
http://www.wikidata.org/entity/Q315414,2
http://www.wikidata.org/entity/Q315425,1
http://www.wikidata.org/entity/Q321515,1
http://www.wikidata.org/entity/Q321952,0
http://www.wikidata.org/entity/Q323337,1
http://www.wikidata.org/entity/Q324083,1
http://www.wikidata.org/entity/Q324680,0
http://www.wikidata.org/entity/Q325696,1
http://www.wikidata.org/entity/Q325705,0
http://www.wikidata.org/entity/Q330511,1
http://www.wikidata.org/entity/Q330631,0
http://www.wikidata.org/entity/Q331089,0
http://www.wikidata.org/entity/Q331856,0
http://www.wikidata.org/entity/Q333948,1
http://www.wikidata.org/entity/Q333975,1
http://www.wikidata.org/entity/Q334054,0
http://www.wikidata.org/entity/Q336769,1
http://www.wikidata.org/entity/Q337628,0
http://www.wikidata.org/entity/Q339333,1
http://www.wikidata.org/entity/Q353451,1
http://www.wikidata.org/entity/Q355892,0
http://www.wikidata.org/entity/Q356003,1
http://www.wikidata.org/entity/Q360961,0
http://www.wikidata.org/entity/Q363560,1
http://www.wikidata.org/entity/Q369561,0
http://www.wikidata.org/entity/Q369588,1
http://www.wikidata.org/entity/Q369662,1
http://www.wikidata.org/entity/Q369721,1
http://www.wikidata.org/entity/Q369792,1
http://www.wikidata.org/entity/Q370151,3
http://www.wikidata.org/entity/Q370530,0
http://www.wikidata.org/entity/Q372026,1
http://www.wikidata.org/entity/Q372097,1
http://www.wikidata.org/entity/Q374024,0
http://www.wikidata.org/entity/Q374046,1
http://www.wikidata.org/entity/Q374205,1
http://www.wikidata.org/entity/Q376679,1
http://www.wikidata.org/entity/Q380243,1
http://www.wikidata.org/entity/Q381315,1
http://www.wikidata.org/entity/Q381317,1
http://www.wikidata.org/entity/Q381357,1
http://www.wikidata.org/entity/Q381592,1
http://www.wikidata.org/entity/Q383045,1
http://www.wikidata.org/entity/Q385207,1
http://www.wikidata.org/entity/Q386231,2
http://www.wikidata.org/entity/Q391153,0
http://www.wikidata.org/entity/Q419464,1
http://www.wikidata.org/entity/Q433055,1
http://www.wikidata.org/entity/Q434266,0
http://www.wikidata.org/entity/Q436213,0
http://www.wikidata.org/entity/Q447071,0
http://www.wikidata.org/entity/Q450259,0
http://www.wikidata.org/entity/Q450269,1
http://www.wikidata.org/entity/Q450297,0
http://www.wikidata.org/entity/Q450643,1
http://www.wikidata.org/entity/Q450840,0
http://www.wikidata.org/entity/Q450864,1
http://www.wikidata.org/entity/Q451163,1
http://www.wikidata.org/entity/Q451319,2
http://www.wikidata.org/entity/Q451330,3
http://www.wikidata.org/entity/Q451652,1
http://www.wikidata.org/entity/Q451716,0
http://www.wikidata.org/entity/Q451733,0
http://www.wikidata.org/entity/Q451757,1
http://www.wikidata.org/entity/Q452273,1
http://www.wikidata.org/entity/Q454925,0
http://www.wikidata.org/entity/Q457430,1
http://www.wikidata.org/entity/Q457680,1
http://www.wikidata.org/entity/Q461347,1
http://www.wikidata.org/entity/Q463530,0
http://www.wikidata.org/entity/Q468614,1
http://www.wikidata.org/entity/Q470539,1
http://www.wikidata.org/entity/Q472092,1
http://www.wikidata.org/entity/Q487453,1
http://www.wikidata.org/entity/Q487495,0
http://www.wikidata.org/entity/Q487620,1
http://www.wikidata.org/entity/Q487735,1
http://www.wikidata.org/entity/Q487778,1
http://www.wikidata.org/entity/Q487923,0
http://www.wikidata.org/entity/Q487976,1
http://www.wikidata.org/entity/Q488003,1
http://www.wikidata.org/entity/Q489893,1
http://www.wikidata.org/entity/Q501707,1
http://www.wikidata.org/entity/Q501904,0
http://www.wikidata.org/entity/Q502771,1
http://www.wikidata.org/entity/Q505761,1
http://www.wikidata.org/entity/Q506711,0
http://www.wikidata.org/entity/Q508156,1
http://www.wikidata.org/entity/Q516450,1
http://www.wikidata.org/entity/Q536339,0
http://www.wikidata.org/entity/Q542101,0
http://www.wikidata.org/entity/Q547136,1
http://www.wikidata.org/entity/Q552691,0
http://www.wikidata.org/entity/Q553209,1
http://www.wikidata.org/entity/Q554661,1
http://www.wikidata.org/entity/Q556346,0
http://www.wikidata.org/entity/Q559188,3
http://www.wikidata.org/entity/Q559531,0
http://www.wikidata.org/entity/Q560858,1
http://www.wikidata.org/entity/Q560901,1
http://www.wikidata.org/entity/Q570859,1
http://www.wikidata.org/entity/Q570952,0
http://www.wikidata.org/entity/Q572329,0
http://www.wikidata.org/entity/Q573921,1
http://www.wikidata.org/entity/Q574605,1
http://www.wikidata.org/entity/Q579810,0
http://www.wikidata.org/entity/Q592518,0
http://www.wikidata.org/entity/Q619900,0
http://www.wikidata.org/entity/Q620823,1
http://www.wikidata.org/entity/Q644051,2
http://www.wikidata.org/entity/Q672122,1
http://www.wikidata.org/entity/Q689486,1
http://www.wikidata.org/entity/Q689611,0
http://www.wikidata.org/entity/Q695002,1
http://www.wikidata.org/entity/Q706120,0
http://www.wikidata.org/entity/Q707119,1
http://www.wikidata.org/entity/Q707137,2
http://www.wikidata.org/entity/Q709432,1
http://www.wikidata.org/entity/Q710920,1
http://www.wikidata.org/entity/Q710985,1
http://www.wikidata.org/entity/Q714286,0
http://www.wikidata.org/entity/Q716017,0
http://www.wikidata.org/entity/Q716067,0
http://www.wikidata.org/entity/Q718045,0
http://www.wikidata.org/entity/Q723638,1
http://www.wikidata.org/entity/Q726403,0
http://www.wikidata.org/entity/Q726706,1
http://www.wikidata.org/entity/Q726827,0
http://www.wikidata.org/entity/Q731283,1
http://www.wikidata.org/entity/Q732255,1
http://www.wikidata.org/entity/Q735535,0
http://www.wikidata.org/entity/Q815757,0
http://www.wikidata.org/entity/Q836646,0
http://www.wikidata.org/entity/Q862198,0
http://www.wikidata.org/entity/Q893601,0
http://www.wikidata.org/entity/Q893614,1
http://www.wikidata.org/entity/Q893615,1
http://www.wikidata.org/entity/Q893667,1
http://www.wikidata.org/entity/Q893714,1
http://www.wikidata.org/entity/Q893715,1
http://www.wikidata.org/entity/Q893728,1
http://www.wikidata.org/entity/Q893737,1
http://www.wikidata.org/entity/Q893750,1
http://www.wikidata.org/entity/Q893804,1
http://www.wikidata.org/entity/Q909150,0
http://www.wikidata.org/entity/Q915301,0
http://www.wikidata.org/entity/Q919074,1
http://www.wikidata.org/entity/Q924443,0
http://www.wikidata.org/entity/Q925227,0
http://www.wikidata.org/entity/Q925405,2
http://www.wikidata.org/entity/Q926756,1
http://www.wikidata.org/entity/Q929950,2
http://www.wikidata.org/entity/Q931398,0
http://www.wikidata.org/entity/Q934314,1
http://www.wikidata.org/entity/Q935280,1
http://www.wikidata.org/entity/Q935366,1
http://www.wikidata.org/entity/Q943007,0
http://www.wikidata.org/entity/Q950211,1
http://www.wikidata.org/entity/Q950880,0
http://www.wikidata.org/entity/Q950897,1
http://www.wikidata.org/entity/Q950931,1
http://www.wikidata.org/entity/Q951222,1
http://www.wikidata.org/entity/Q951276,0
http://www.wikidata.org/entity/Q951370,1
http://www.wikidata.org/entity/Q951438,1
http://www.wikidata.org/entity/Q956847,0
http://www.wikidata.org/entity/Q958015,1
http://www.wikidata.org/entity/Q959719,1
http://www.wikidata.org/entity/Q974437,1
http://www.wikidata.org/entity/Q976296,0
http://www.wikidata.org/entity/Q981754,0
http://www.wikidata.org/entity/Q982580,1
http://www.wikidata.org/entity/Q983316,0
http://www.wikidata.org/entity/Q983365,1
http://www.wikidata.org/entity/Q983367,1
http://www.wikidata.org/entity/Q983399,1
http://www.wikidata.org/entity/Q1030228,1
http://www.wikidata.org/entity/Q1048502,0
http://www.wikidata.org/entity/Q1057289,1
http://www.wikidata.org/entity/Q1083950,1
http://www.wikidata.org/entity/Q1100660,0
http://www.wikidata.org/entity/Q1136981,1
http://www.wikidata.org/entity/Q1174945,0
http://www.wikidata.org/entity/Q1175698,1
http://www.wikidata.org/entity/Q1231113,1
http://www.wikidata.org/entity/Q1232476,1
http://www.wikidata.org/entity/Q1232555,1
http://www.wikidata.org/entity/Q1232565,0
http://www.wikidata.org/entity/Q1232736,1
http://www.wikidata.org/entity/Q1232856,1
http://www.wikidata.org/entity/Q1235148,2
http://www.wikidata.org/entity/Q1267207,0
http://www.wikidata.org/entity/Q1269213,1
http://www.wikidata.org/entity/Q1273671,0
http://www.wikidata.org/entity/Q1289022,0
http://www.wikidata.org/entity/Q1321474,0
http://www.wikidata.org/entity/Q1322048,0
http://www.wikidata.org/entity/Q1341219,1
http://www.wikidata.org/entity/Q1354652,0
http://www.wikidata.org/entity/Q1356831,1
http://www.wikidata.org/entity/Q1358834,0
http://www.wikidata.org/entity/Q1384632,1
http://www.wikidata.org/entity/Q1384951,1
http://www.wikidata.org/entity/Q1384963,1
http://www.wikidata.org/entity/Q1384966,1
http://www.wikidata.org/entity/Q1384978,1
http://www.wikidata.org/entity/Q1385427,0
http://www.wikidata.org/entity/Q1385596,1
http://www.wikidata.org/entity/Q1385805,1
http://www.wikidata.org/entity/Q1386138,1
http://www.wikidata.org/entity/Q1386199,1
http://www.wikidata.org/entity/Q1392167,0
http://www.wikidata.org/entity/Q1396841,1
http://www.wikidata.org/entity/Q1399503,0
http://www.wikidata.org/entity/Q1418239,0
http://www.wikidata.org/entity/Q1425084,0
http://www.wikidata.org/entity/Q1453353,0
http://www.wikidata.org/entity/Q1458824,1
http://www.wikidata.org/entity/Q1474960,0
http://www.wikidata.org/entity/Q1483866,0
http://www.wikidata.org/entity/Q1500300,1
http://www.wikidata.org/entity/Q1509195,1
http://www.wikidata.org/entity/Q1554689,1
http://www.wikidata.org/entity/Q1565305,1
http://www.wikidata.org/entity/Q1617489,1
http://www.wikidata.org/entity/Q1656756,1
http://www.wikidata.org/entity/Q1657682,0
http://www.wikidata.org/entity/Q1657690,2
http://www.wikidata.org/entity/Q1667121,0
http://www.wikidata.org/entity/Q1675618,0
http://www.wikidata.org/entity/Q1675938,0
http://www.wikidata.org/entity/Q1676013,1
http://www.wikidata.org/entity/Q1679618,1
http://www.wikidata.org/entity/Q1699677,1
http://www.wikidata.org/entity/Q1702987,1
http://www.wikidata.org/entity/Q1711717,1
http://www.wikidata.org/entity/Q1713916,1
http://www.wikidata.org/entity/Q1721842,0
http://www.wikidata.org/entity/Q1771504,1
http://www.wikidata.org/entity/Q1796816,1
http://www.wikidata.org/entity/Q1799644,1
http://www.wikidata.org/entity/Q1819412,0
http://www.wikidata.org/entity/Q1900139,1
http://www.wikidata.org/entity/Q1930229,1
http://www.wikidata.org/entity/Q1930300,0
http://www.wikidata.org/entity/Q1930306,1
http://www.wikidata.org/entity/Q1930342,0
http://www.wikidata.org/entity/Q1932500,0
http://www.wikidata.org/entity/Q1933628,1
http://www.wikidata.org/entity/Q1961494,1
http://www.wikidata.org/entity/Q1965150,0
http://www.wikidata.org/entity/Q1972086,1
http://www.wikidata.org/entity/Q1973460,2
http://www.wikidata.org/entity/Q1978539,0
http://www.wikidata.org/entity/Q1981992,0
http://www.wikidata.org/entity/Q1985571,1
http://www.wikidata.org/entity/Q1990696,1
http://www.wikidata.org/entity/Q1990799,1
http://www.wikidata.org/entity/Q1991041,0
http://www.wikidata.org/entity/Q1992801,0
http://www.wikidata.org/entity/Q1994903,1
http://www.wikidata.org/entity/Q2000478,0
http://www.wikidata.org/entity/Q2008444,1
http://www.wikidata.org/entity/Q2019237,1
http://www.wikidata.org/entity/Q2027276,0
http://www.wikidata.org/entity/Q2031915,1
http://www.wikidata.org/entity/Q2036824,0
http://www.wikidata.org/entity/Q2046788,0
http://www.wikidata.org/entity/Q2064571,1
http://www.wikidata.org/entity/Q2065003,0
http://www.wikidata.org/entity/Q2068021,1
http://www.wikidata.org/entity/Q2074389,1
http://www.wikidata.org/entity/Q2079434,1
http://www.wikidata.org/entity/Q2097758,1
http://www.wikidata.org/entity/Q2156320,1
http://www.wikidata.org/entity/Q2166348,1
http://www.wikidata.org/entity/Q2271209,1
http://www.wikidata.org/entity/Q2273334,0
http://www.wikidata.org/entity/Q2336653,2
http://www.wikidata.org/entity/Q2368424,0
http://www.wikidata.org/entity/Q2371787,1
http://www.wikidata.org/entity/Q2371791,0
http://www.wikidata.org/entity/Q2378087,1
http://www.wikidata.org/entity/Q2378112,1
http://www.wikidata.org/entity/Q2390389,1
http://www.wikidata.org/entity/Q2392382,0
http://www.wikidata.org/entity/Q2394247,0
http://www.wikidata.org/entity/Q2430851,1
http://www.wikidata.org/entity/Q2447705,0
http://www.wikidata.org/entity/Q2450560,0
http://www.wikidata.org/entity/Q2450566,1
http://www.wikidata.org/entity/Q2464214,0
http://www.wikidata.org/entity/Q2471305,1
http://www.wikidata.org/entity/Q2483013,0
http://www.wikidata.org/entity/Q2511067,0
http://www.wikidata.org/entity/Q2542094,0
http://www.wikidata.org/entity/Q2552118,1
http://www.wikidata.org/entity/Q2559965,0
http://www.wikidata.org/entity/Q2564806,0
http://www.wikidata.org/entity/Q2570007,1
http://www.wikidata.org/entity/Q2570046,0
http://www.wikidata.org/entity/Q2570080,1
http://www.wikidata.org/entity/Q2572846,0
http://www.wikidata.org/entity/Q2585814,1
http://www.wikidata.org/entity/Q2586584,0
http://www.wikidata.org/entity/Q2587134,1
http://www.wikidata.org/entity/Q2587230,0
http://www.wikidata.org/entity/Q2587389,1
http://www.wikidata.org/entity/Q2599504,1
http://www.wikidata.org/entity/Q2601950,0
http://www.wikidata.org/entity/Q2603369,0
http://www.wikidata.org/entity/Q2604093,0
http://www.wikidata.org/entity/Q2604125,0
http://www.wikidata.org/entity/Q2622956,1
http://www.wikidata.org/entity/Q2623089,1
http://www.wikidata.org/entity/Q2624201,1
http://www.wikidata.org/entity/Q2627249,0
http://www.wikidata.org/entity/Q2636066,1
http://www.wikidata.org/entity/Q2636560,1
http://www.wikidata.org/entity/Q2636609,0
http://www.wikidata.org/entity/Q2638149,1
http://www.wikidata.org/entity/Q2641678,1
http://www.wikidata.org/entity/Q2643027,3
http://www.wikidata.org/entity/Q2643931,0
http://www.wikidata.org/entity/Q2643985,1
http://www.wikidata.org/entity/Q2644032,1
http://www.wikidata.org/entity/Q2697996,1
http://www.wikidata.org/entity/Q2713407,1
http://www.wikidata.org/entity/Q2861551,0
http://www.wikidata.org/entity/Q2874512,0
http://www.wikidata.org/entity/Q2898146,1
http://www.wikidata.org/entity/Q2996992,0
http://www.wikidata.org/entity/Q3051298,0
http://www.wikidata.org/entity/Q3061575,0
http://www.wikidata.org/entity/Q3149925,0
http://www.wikidata.org/entity/Q3215942,0
http://www.wikidata.org/entity/Q3294206,1
http://www.wikidata.org/entity/Q3300234,0
http://www.wikidata.org/entity/Q3302598,0
http://www.wikidata.org/entity/Q3311473,0
http://www.wikidata.org/entity/Q3313627,0
http://www.wikidata.org/entity/Q3341599,0
http://www.wikidata.org/entity/Q3341686,1
http://www.wikidata.org/entity/Q3376307,0
http://www.wikidata.org/entity/Q3378844,0
http://www.wikidata.org/entity/Q3388872,0
http://www.wikidata.org/entity/Q3389073,0
http://www.wikidata.org/entity/Q3408482,0
http://www.wikidata.org/entity/Q3483946,1
http://www.wikidata.org/entity/Q3500104,1
http://www.wikidata.org/entity/Q3561844,1
http://www.wikidata.org/entity/Q3653092,1
http://www.wikidata.org/entity/Q3701311,1
http://www.wikidata.org/entity/Q3709978,1
http://www.wikidata.org/entity/Q3710025,1
http://www.wikidata.org/entity/Q3710034,1
http://www.wikidata.org/entity/Q3710038,1
http://www.wikidata.org/entity/Q3710041,1
http://www.wikidata.org/entity/Q3710046,1
http://www.wikidata.org/entity/Q3710050,1
http://www.wikidata.org/entity/Q3710055,1
http://www.wikidata.org/entity/Q3710061,0
http://www.wikidata.org/entity/Q3710067,1
http://www.wikidata.org/entity/Q3710069,1
http://www.wikidata.org/entity/Q3710555,0
http://www.wikidata.org/entity/Q3710704,0
http://www.wikidata.org/entity/Q3741085,0
http://www.wikidata.org/entity/Q3790644,1
http://www.wikidata.org/entity/Q3915730,1
http://www.wikidata.org/entity/Q3918991,0
http://www.wikidata.org/entity/Q3920128,0
http://www.wikidata.org/entity/Q4018418,1
http://www.wikidata.org/entity/Q4054427,1
http://www.wikidata.org/entity/Q4054946,1
http://www.wikidata.org/entity/Q4055079,1
http://www.wikidata.org/entity/Q4055519,2
http://www.wikidata.org/entity/Q4056565,0
http://www.wikidata.org/entity/Q4056772,1
http://www.wikidata.org/entity/Q4057003,0
http://www.wikidata.org/entity/Q4057078,1
http://www.wikidata.org/entity/Q4057382,2
http://www.wikidata.org/entity/Q4058205,1
http://www.wikidata.org/entity/Q4061613,1
