http://www.wikidata.org/entity/Q7604,11
http://www.wikidata.org/entity/Q20430,1
http://www.wikidata.org/entity/Q32399,1
http://www.wikidata.org/entity/Q34458,5
http://www.wikidata.org/entity/Q40418,1
http://www.wikidata.org/entity/Q41239,1
http://www.wikidata.org/entity/Q43323,2
http://www.wikidata.org/entity/Q45113,1
http://www.wikidata.org/entity/Q45305,1
http://www.wikidata.org/entity/Q58720,7
http://www.wikidata.org/entity/Q61224,3
http://www.wikidata.org/entity/Q64975,3
http://www.wikidata.org/entity/Q65196,6
http://www.wikidata.org/entity/Q68525,1
http://www.wikidata.org/entity/Q68527,0
http://www.wikidata.org/entity/Q70818,5
http://www.wikidata.org/entity/Q71855,3
http://www.wikidata.org/entity/Q72979,3
http://www.wikidata.org/entity/Q73461,1
http://www.wikidata.org/entity/Q78421,3
http://www.wikidata.org/entity/Q85404,4
http://www.wikidata.org/entity/Q89442,4
http://www.wikidata.org/entity/Q91570,1
http://www.wikidata.org/entity/Q92600,0
http://www.wikidata.org/entity/Q92966,2
http://www.wikidata.org/entity/Q92968,2
http://www.wikidata.org/entity/Q92998,2
http://www.wikidata.org/entity/Q93019,2
http://www.wikidata.org/entity/Q93031,4
http://www.wikidata.org/entity/Q104451,0
http://www.wikidata.org/entity/Q107441,6
http://www.wikidata.org/entity/Q115650,2
http://www.wikidata.org/entity/Q115664,5
http://www.wikidata.org/entity/Q117346,5
http://www.wikidata.org/entity/Q124001,4
http://www.wikidata.org/entity/Q129199,5
http://www.wikidata.org/entity/Q133267,1
http://www.wikidata.org/entity/Q153224,13
http://www.wikidata.org/entity/Q157642,4
http://www.wikidata.org/entity/Q158465,7
http://www.wikidata.org/entity/Q161846,1
http://www.wikidata.org/entity/Q162824,1
http://www.wikidata.org/entity/Q167958,3
http://www.wikidata.org/entity/Q167997,5
http://www.wikidata.org/entity/Q176176,3
http://www.wikidata.org/entity/Q176659,3
http://www.wikidata.org/entity/Q181710,1
http://www.wikidata.org/entity/Q183279,1
http://www.wikidata.org/entity/Q184535,5
http://www.wikidata.org/entity/Q189172,3
http://www.wikidata.org/entity/Q195922,2
http://www.wikidata.org/entity/Q201472,3
http://www.wikidata.org/entity/Q205981,8
http://www.wikidata.org/entity/Q206012,8
http://www.wikidata.org/entity/Q207534,3
http://www.wikidata.org/entity/Q211642,2
http://www.wikidata.org/entity/Q224551,1
http://www.wikidata.org/entity/Q246497,2
